time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,-3.7121973975603453,2.4566977740361944,19.535163412327563,0.07599387035141447,0.17211183728391255,0.0,-3.5135433143801236,2.0128833136047164,5.197335992124773,-0.016045587977825723,-0.03532688155453388,0.0,423.491749046579,422.83227839847024,422.6267365142045,424.44626585231475
3.2400000000000024,-3.9269188419932397,2.578952023232468,19.850220494048024,0.07575790604488564,0.1717688500754777,0.0,-3.643817099228511,2.062146444649206,5.3038962524067035,-0.007830055058258682,-0.051177538461800946,0.0,474.177069407655,472.9568582900587,474.7646456771454,475.3948069328631
3.3000000000000025,-4.149702014937316,2.7042525991125075,20.17293884677683,0.07676118861952386,0.1741129035929312,0.0,-3.7824575397092484,2.1145353864981886,5.452375287139152,0.00431953726269502,-0.026859042318864018,0.0,486.35957959477264,488.17698645328954,488.58229205851444,489.48749910921345
3.3600000000000025,-4.38052647232676,2.8325629718417145,20.502603832694017,0.07774362052449124,0.1746956166870106,0.0,-3.911749872950469,2.162494134339976,5.535832332638347,0.012512706584929109,-0.011787952741811684,0.0,469.870694674097,471.03786284759116,470.77644867576373,471.4099922012775
3.4200000000000026,-4.6191640825647164,2.96378662440634,20.83738133945396,0.08213001245622831,0.1746580789720822,0.0,-4.0428563681639895,2.211981072058129,5.622715766405056,0.03223430531183222,-0.022032803881335068,0.0,473.88976935938155,473.1015685335352,471.99354450950733,473.5134048938261
3.4800000000000026,-4.865761325593012,3.0980930507649935,21.177766978934027,0.08449181631371516,0.17372110242929306,0.0,-4.176967889123001,2.265069371852058,5.7227455261596685,0.023769894832805463,-0.016330755232107995,0.0,477.5758545587373,478.01072162754656,479.42561936631375,478.7821260382156
3.5400000000000027,-5.120777491147406,3.235800423790057,21.526205204686992,0.08622406694524098,0.17298298591110584,0.0,-4.323435073209697,2.325244299568147,5.8907301741014475,0.028747746279744232,-0.012012852286543313,0.0,500.49702099438485,500.81137776503624,498.6712872396474,499.034884457645
3.6000000000000028,-5.383198103712905,3.3764689803266057,21.876743914668445,0.09042787757084447,0.17230354426864825,0.0,-4.424088837260816,2.3640461622016233,5.794247870115542,0.010258537504524002,-0.010683126079791517,0.0,419.0555293800036,419.17124872431265,421.30522266465925,419.70321661405023
3.660000000000003,-5.6523997015648515,3.5198864900218645,22.225286901824663,0.09847457787706304,0.18847696050379703,0.0,-4.5506976026715185,2.417205337412698,5.822751061887557,-0.02082758117987599,-0.05681839606458849,0.0,462.33634977490686,458.6858796127431,461.1976153199504,458.7351868658065
3.720000000000003,-5.9289545547079845,3.6663654038084754,22.57293379086611,0.10207386308218336,0.18630277140204576,0.0,-4.667836316104432,2.465684280389057,5.765640279484364,0.002124270671310777,-0.045786346421597734,0.0,433.3821780699142,434.3067705082491,434.1999192652441,436.12177110742397
3.780000000000003,-6.212653704596134,3.815857422240807,22.917746460070838,0.10241678856230596,0.18391819026585754,0.0,-4.788825617590127,2.517377993629038,5.728218216320385,0.006148897069547148,-0.05369128602334013,0.0,440.68847650036145,440.0329440655737,440.67017091850386,441.00274909561705
3.840000000000003,-6.504320503063976,3.968847832468784,23.26412655006266,0.10428138527913866,0.18072371863415349,0.0,-4.933167607959947,2.5824067295369586,5.81714891841653,-0.008501669100609694,-0.05272793577239288,0.0,479.3001949012848,479.3717755543062,480.85952545871305,479.7481419506089
3.900000000000003,-6.803515493674952,4.125121115910335,23.609674529061373,0.10585319182296526,0.18538943101640903,0.0,-5.040558154347148,2.626795610336709,5.701402188705676,0.006149833603283719,-0.08460350669564215,0.0,417.5458661731021,414.7515883096575,414.65971035965083,415.9452404482109
3.960000000000003,-7.10962624707664,4.284295308480056,23.950366480877243,0.10708784263936799,0.18200358078132606,0.0,-5.163132141686394,2.6790983559599697,5.6551635384184635,-0.005312621642895347,-0.1000968843137703,0.0,438.6141841057858,437.31834076551536,439.0357039815774,438.0833432852046
4.020000000000002,-7.423365781197314,4.446781442519556,24.289841282740362,0.10681136764656429,0.17716197677792156,0.0,-5.294674639089064,2.737027243877277,5.660627349209165,-0.003960369085968719,-0.11317806586735825,0.0,454.85271631408386,453.79436711493895,454.5376562501153,454.64612825473915
4.080000000000001,-7.744343807162783,4.612361921933158,24.626215213209345,0.10696889271866805,0.17117304616777318,0.0,-5.4045471125898095,2.78235327366449,5.552510779964296,0.0018295057222263164,-0.10449687274771764,0.0,417.05578201828394,417.8019380871705,416.4615102405314,416.9678103329148
4.14,-8.073049708246849,4.781407218506247,24.962853247888837,0.11327380181323932,0.16544607584235838,0.0,-5.551855233020399,2.853085301543,5.667995394011966,-0.02666252972529946,-0.0975377057521549,0.0,485.9831731358992,486.4965608810176,488.2410140459118,486.1102359113616
4.199999999999998,-8.40986095595964,4.954337785347223,25.30240792262617,0.11178940446581809,0.16049452208791148,0.0,-5.675057786816466,2.911094458474667,5.650656000013045,-0.023953315612589624,-0.08827281506013998,0.0,446.189589591282,446.9380043649287,448.09388634900904,448.3140093199655
4.259999999999997,-8.75365984038116,5.130454123359362,25.638602870712724,0.1111303661568952,0.15548709373972702,0.0,-5.784920061368809,2.959418684842706,5.556432444299435,-0.03489097234238418,-0.09548289910284809,0.0,421.9929757070619,421.3625770182335,422.227433980353,421.2822478705863
4.319999999999996,-9.104320184690742,5.309647586630726,25.970977280474287,0.10914848061856919,0.1502944183577739,0.0,-5.903661038623114,3.0134965709032406,5.523007026251354,-0.03224027709860458,-0.08857193876285777,0.0,441.0451505112846,441.60831392340737,439.6451241529419,439.8642635580901
4.379999999999995,-9.462345758458422,5.492204632749449,26.302848952961003,0.10741524679468473,0.15925746530834228,0.0,-6.031352999804976,3.0714556179972714,5.538763370033955,-0.03849834347532228,-0.048363168204974036,0.0,453.51063248029794,456.72521947427396,457.2230076504615,456.72358433494117
4.439999999999993,-9.828447465275737,5.67836290371978,26.637192472699965,0.10667442524686521,0.1583668724824303,0.0,-6.172148632592543,3.1336464770940027,5.605486419933073,-0.053472826430492365,-0.06514501314719495,0.0,473.36007224874623,472.06482593667573,473.4722161779419,472.31753199204974
4.499999999999992,-10.202934416271694,5.868164198551409,26.974946018519645,0.10632673352742383,0.15591387110983046,0.0,-6.310770687157537,3.192954987261954,5.652608890812564,-0.07323986988866842,-0.07961663872899305,0.0,468.5489443464947,467.4187655100417,468.491884574211,466.94965189351734
4.559999999999991,-10.585802174118555,6.061527281677347,27.315885772537964,0.10202548374641918,0.15138273914838063,0.0,-6.451353109760672,3.2519567422571987,5.711833757609488,-0.07088810497843566,-0.08637998027754758,0.0,471.97917680424644,471.45176590265896,472.3639353302705,472.5415859974512
4.6199999999999894,-10.977628544226505,6.258754660255286,27.663958084209646,0.11062950434738994,0.14658970470314614,0.0,-6.609136085714989,3.323194629019302,5.889322988771242,-0.11138642995853548,-0.08063694376567741,0.0,507.2530962768441,507.66056310778737,508.4385599793816,505.5231330199843
4.679999999999988,-11.378387301206592,6.460062978841109,28.019296045583193,0.1175042409208471,0.14308572033435674,0.0,-6.7493980816814165,3.3876366497982233,5.9546965960090015,-0.07223371722309019,-0.06912722002788081,0.0,476.4810950958203,477.3561842015393,475.7051452686693,478.68692828163876
4.739999999999987,-11.787602950162395,6.665367166021834,28.378840926399818,0.11403048815075678,0.13896722193338906,0.0,-6.891026859454869,3.455373673828694,6.029780224974358,-0.08366518557216902,-0.07254961694476175,0.0,480.8702343562983,480.60748741097063,481.5995896243697,480.72986547083315
4.799999999999986,-12.204769619037576,6.87421117520017,28.739048326735084,0.11133483814522904,0.13518254865709345,0.0,-7.014648224758703,3.5058292940189255,5.977556529147728,-0.06812194033209894,-0.0654051344971782,0.0,442.3453542794372,442.92969985155725,441.2366361895117,442.51337290826336
4.859999999999984,-12.628976785360283,7.0857000938478,29.093239209105707,0.10806022845550789,0.13234331383631925,0.0,-7.125897004109655,3.5436019922954163,5.8297868712788,-0.059374179894348025,-0.0551316347680213,0.0,409.165975112227,410.07674498805903,408.6248942753217,409.4006807196303
4.919999999999983,-13.060060582260666,7.2995278560644845,29.43980276410181,0.10459030905575695,0.12919718608408637,0.0,-7.243812798410184,3.5837316311883,5.723068589844169,-0.05703268895122556,-0.05176541674934052,0.0,421.3082396770387,421.59716655820637,420.8664178842065,421.0664902397618
4.979999999999982,-13.498799792523,7.516133621481611,29.784158232674077,0.1011570608910013,0.1268488569622015,0.0,-7.3809762298514885,3.636043727659147,5.755297463964014,-0.05852691697954816,-0.0625757405017437,0.0,464.6840790429058,463.8337371291103,464.6042416203374,464.48492083850465
5.0399999999999805,-13.94535452730318,7.735445705099923,30.126971470914334,0.09763343939916957,0.12309955840173181,0.0,-7.504394548123046,3.6740738653114002,5.672441816590933,-0.05972004753923748,-0.06521500978842248,0.0,428.24916320694354,428.0214483301847,427.72376300727075,427.6195350658283
